city,lat,lng,country,iso3
Wawarsing,41.7526,-74.4172,United States,USA
Guymon,36.6903,-101.4774,United States,USA
Harrison,39.2584,-84.7868,United States,USA
San Anselmo,37.9821,-122.5699,United States,USA
Vinings,33.8608,-84.4686,United States,USA
Greenville,40.1043,-84.6209,United States,USA
Fostoria,41.16,-83.4121,United States,USA
Santa Fe,29.3889,-95.1003,United States,USA
Orangeburg,33.4928,-80.8671,United States,USA
Medfield,42.1848,-71.305,United States,USA
Suamico,44.6354,-88.0683,United States,USA
Fort Lewis,47.0955,-122.5674,United States,USA
Waconia,44.8422,-93.7896,United States,USA
Oakland,41.0313,-74.2408,United States,USA
St. Marys,41.4574,-78.5342,United States,USA
Rantoul,40.3031,-88.1549,United States,USA
Oneonta,42.4551,-75.0666,United States,USA
Brock Hall,38.8604,-76.7459,United States,USA
Eufaula,31.9102,-85.1505,United States,USA
Lumberton,39.9569,-74.8036,United States,USA
Orange City,28.9348,-81.2881,United States,USA
Oxford,41.4313,-73.135,United States,USA
Cheney,47.4901,-117.579,United States,USA
Baker,30.5832,-91.1582,United States,USA
D'Iberville,30.4709,-88.9011,United States,USA
Port Royal,32.3557,-80.7029,United States,USA
Jefferson,34.1373,-83.6021,United States,USA
Mountain Home,36.3351,-92.384,United States,USA
Athens,32.2041,-95.8321,United States,USA
Fernandina Beach,30.6571,-81.4511,United States,USA
Lakeland South,47.2786,-122.2826,United States,USA
Fulton,38.8551,-91.951,United States,USA
Lakeside,37.6132,-77.4768,United States,USA
Dardenne Prairie,38.7565,-90.7319,United States,USA
Wickliffe,41.6072,-81.469,United States,USA
Moncks Corner,33.173,-80.0107,United States,USA
Florence,40.0977,-74.7886,United States,USA
Lexington Park,38.2528,-76.4424,United States,USA
Mountain Park,33.8458,-84.1314,United States,USA
Grenada,33.7816,-89.813,United States,USA
Paradise Valley,33.5434,-111.9595,United States,USA
Amherst,41.4022,-82.2303,United States,USA
Trophy Club,33.004,-97.1899,United States,USA
Verde Village,34.7119,-111.9941,United States,USA
Winnetka,42.1064,-87.7421,United States,USA
Florham Park,40.7773,-74.3953,United States,USA
Dunkirk,42.4801,-79.3324,United States,USA
Pennsville,39.6266,-75.5089,United States,USA
Newington Forest,38.737,-77.2339,United States,USA
Artesia,32.8497,-104.4268,United States,USA
Goldenrod,28.6114,-81.2916,United States,USA
Ulster,41.9699,-74.0041,United States,USA
Justice,41.7495,-87.8345,United States,USA
San Marino,34.1224,-118.1132,United States,USA
Smyrna,39.2935,-75.6083,United States,USA
Mamakating,41.586,-74.4951,United States,USA
Borger,35.6598,-101.4012,United States,USA
Brunswick,42.7558,-73.5903,United States,USA
Festus,38.2194,-90.4097,United States,USA
East Islip,40.7257,-73.1869,United States,USA
North Valley,35.1736,-106.6231,United States,USA
Ottawa,38.5996,-95.2636,United States,USA
Norwalk,41.4895,-93.6913,United States,USA
Byram,32.189,-90.2861,United States,USA
Nanakuli,21.3892,-158.1445,United States,USA
Branson,36.6509,-93.2636,United States,USA
Geneva,42.8645,-76.9826,United States,USA
Prairie Ridge,47.1438,-122.1408,United States,USA
Lake Tapps,47.2307,-122.1695,United States,USA
Kelso,46.1236,-122.8909,United States,USA
Cloquet,46.7221,-92.4923,United States,USA
Brown Deer,43.1743,-87.975,United States,USA
Gaffney,35.0743,-81.6552,United States,USA
Windsor Locks,41.9267,-72.6544,United States,USA
Lindsay,36.2082,-119.0897,United States,USA
Woolwich,39.74,-75.317,United States,USA
Enumclaw,47.2018,-121.9897,United States,USA
North Smithfield,41.9727,-71.5514,United States,USA
Tamalpais-Homestead Valley,37.8793,-122.5382,United States,USA
Mendota,36.7555,-120.3776,United States,USA
Melvindale,42.2802,-83.1782,United States,USA
Fort Atkinson,42.9253,-88.8442,United States,USA
Wilmington,39.4362,-83.8141,United States,USA
Sylacauga,33.178,-86.2605,United States,USA
Boone,42.0531,-93.877,United States,USA
Cascades,39.0464,-77.3874,United States,USA
Lake Norman of Catawba,35.5995,-80.984,United States,USA
Massena,44.9609,-74.8339,United States,USA
Lake Los Angeles,34.6097,-117.8339,United States,USA
Kewanee,41.2399,-89.9264,United States,USA
Fortuna,40.5862,-124.1419,United States,USA
Georgetown,31.9849,-81.226,United States,USA
Pecos,31.3971,-103.5201,United States,USA
Riverview,42.1723,-83.1946,United States,USA
Troy,38.9708,-90.9714,United States,USA
Commerce,33.9963,-118.1519,United States,USA
Lakeland Village,33.648,-117.3706,United States,USA
Marysville,39.1518,-121.5835,United States,USA
Baraboo,43.4695,-89.7376,United States,USA
Cahokia,38.565,-90.1793,United States,USA
Escanaba,45.7477,-87.09,United States,USA
Neosho,36.8437,-94.3758,United States,USA
Palmer,42.1888,-72.3112,United States,USA
Rehoboth,41.8439,-71.2456,United States,USA
Mays Chapel,39.4343,-76.6516,United States,USA
Harrison,44.1935,-88.2941,United States,USA
Dingman,41.3226,-74.9264,United States,USA
Kingsburg,36.5244,-119.5602,United States,USA
Minooka,41.4507,-88.2791,United States,USA
Tucson Estates,32.1792,-111.1266,United States,USA
McComb,31.2442,-90.4716,United States,USA
Herrin,37.7983,-89.0305,United States,USA
North St. Paul,45.0137,-92.9995,United States,USA
East Renton Highlands,47.4718,-122.0854,United States,USA
Derby,41.3265,-73.0833,United States,USA
Leeds,33.5436,-86.5639,United States,USA
Haddonfield,39.8955,-75.0346,United States,USA
Upper,39.2563,-74.727,United States,USA
Sandy,45.3988,-122.2697,United States,USA
Poquoson,37.1318,-76.3568,United States,USA
Tyngsborough,42.6662,-71.429,United States,USA
Doctor Phillips,28.4474,-81.4914,United States,USA
Sarasota Springs,27.3087,-82.4746,United States,USA
Robertsville,40.3395,-74.2939,United States,USA
Logan,40.5263,-78.4234,United States,USA
Shady Hills,28.4042,-82.5468,United States,USA
German Flatts,42.9868,-74.9804,United States,USA
Crestwood,38.5569,-90.3783,United States,USA
Robinson,31.4501,-97.1201,United States,USA
Tega Cay,35.039,-81.0111,United States,USA
Cypress Lake,26.5392,-81.8999,United States,USA
Tomball,30.0951,-95.6194,United States,USA
Grantsville,40.6148,-112.4777,United States,USA
North Castle,41.1331,-73.6949,United States,USA
Lake City,30.1901,-82.6471,United States,USA
Fairfax Station,38.7942,-77.3358,United States,USA
Scotts Valley,37.0555,-122.0118,United States,USA
Falmouth,43.7476,-70.2827,United States,USA
Moss Point,30.4241,-88.5289,United States,USA
Webster,29.5317,-95.1188,United States,USA
El Campo,29.2,-96.2723,United States,USA
Conneaut,41.9275,-80.5685,United States,USA
Beatrice,40.2736,-96.7455,United States,USA
Port Washington,43.3846,-87.8855,United States,USA
Upper Uwchlan,40.0817,-75.707,United States,USA
Ocean Pines,38.3851,-75.1487,United States,USA
Sedro-Woolley,48.5112,-122.2321,United States,USA
Woodward,36.4247,-99.4058,United States,USA
Hamilton Square,40.2248,-74.6526,United States,USA
Miller Place,40.9374,-72.9864,United States,USA
Accokeek,38.6745,-77.0023,United States,USA
Lower Pottsgrove,40.2537,-75.5975,United States,USA
Madison,38.7581,-85.3973,United States,USA
West Deer,40.6351,-79.8693,United States,USA
New Kensington,40.5712,-79.7523,United States,USA
Lewisboro,41.2697,-73.5828,United States,USA
Effingham,39.1205,-88.5509,United States,USA
Jefferson Hills,40.2926,-79.9329,United States,USA
New Britain,40.3084,-75.207,United States,USA
Richland,40.2842,-78.8449,United States,USA
Manchester,37.4902,-77.5396,United States,USA
Highlands,41.3601,-74.0084,United States,USA
Brattleboro,42.8619,-72.6145,United States,USA
Coventry,41.7828,-72.3394,United States,USA
Jerome,42.7179,-114.5159,United States,USA
Honeygo,39.4055,-76.4282,United States,USA
El Sobrante,33.8724,-117.4624,United States,USA
Mitchellville,38.9358,-76.8146,United States,USA
Portales,34.1754,-103.3565,United States,USA
New Baltimore,42.6904,-82.7398,United States,USA
Minden,32.6187,-93.2762,United States,USA
Wyndham,37.6924,-77.6123,United States,USA
Streator,41.1245,-88.8297,United States,USA
Edgewood,47.2309,-122.2832,United States,USA
Lewisburg,35.451,-86.7901,United States,USA
Choctaw,35.4802,-97.2666,United States,USA
Middleburg,30.0502,-81.9011,United States,USA
Archdale,35.9032,-79.9591,United States,USA
Palos Heights,41.6637,-87.7958,United States,USA
Cedarburg,43.299,-87.9887,United States,USA
Union,38.4399,-90.9927,United States,USA
Manorville,40.8574,-72.7915,United States,USA
Blackfoot,43.194,-112.3454,United States,USA
Glen Rock,40.9601,-74.125,United States,USA
Macedonia,41.3147,-81.4989,United States,USA
Grafton,43.3204,-87.948,United States,USA
Gonzales,30.2132,-90.9234,United States,USA
Wrentham,42.0513,-71.3552,United States,USA
Cottonwood,34.7195,-112.0016,United States,USA
Valley Falls,41.9233,-71.3924,United States,USA
Centralia,38.5224,-89.1232,United States,USA
Garden City,43.6526,-116.2743,United States,USA
Stony Brook,40.9061,-73.1278,United States,USA
West Plains,36.7377,-91.868,United States,USA
Weatherford,35.538,-98.6853,United States,USA
Upper Montclair,40.8433,-74.2006,United States,USA
Spearfish,44.4909,-103.8155,United States,USA
Arkansas City,37.0726,-97.0385,United States,USA
Viera East,28.2613,-80.7149,United States,USA
Gladstone,45.3864,-122.5934,United States,USA
Washington,38.6586,-87.1591,United States,USA
Riviera Beach,39.1623,-76.5257,United States,USA
Largo,38.88,-76.8289,United States,USA
North Middleton,40.2462,-77.2168,United States,USA
Lower Gwynedd,40.188,-75.2373,United States,USA
Martinsville,40.603,-74.5751,United States,USA
North Lebanon,40.3668,-76.4215,United States,USA
Somersworth,43.2534,-70.8856,United States,USA
Spencer,42.2471,-71.9919,United States,USA
Manchester,35.463,-86.0774,United States,USA
Stuarts Draft,38.0188,-79.0354,United States,USA
Dranesville,38.9955,-77.3693,United States,USA
Fenton,42.7994,-83.7144,United States,USA
Hawaiian Paradise Park,19.5828,-154.9695,United States,USA
Camp Verde,34.569,-111.856,United States,USA
Niles,41.8346,-86.2473,United States,USA
La Homa,26.2796,-98.3575,United States,USA
Athol,42.5841,-72.2177,United States,USA
Salem,40.9049,-80.8492,United States,USA
Crowley,30.2175,-92.3752,United States,USA
Newport East,41.5159,-71.2878,United States,USA
Rapho,40.1576,-76.458,United States,USA
North Union,39.9101,-79.6733,United States,USA
Crossville,35.9526,-85.0295,United States,USA
Dudley,42.055,-71.9352,United States,USA
Green River,41.5127,-109.471,United States,USA
Rosaryville,38.7672,-76.8266,United States,USA
Red Bank,35.1117,-85.2962,United States,USA
Brookhaven,31.5803,-90.4432,United States,USA
Martinsville,39.4149,-86.4316,United States,USA
Roessleville,42.6969,-73.7964,United States,USA
Gulfport,27.7463,-82.7099,United States,USA
Destrehan,29.9626,-90.3676,United States,USA
On Top of the World Designated Place,29.1058,-82.2866,United States,USA
Richland,40.644,-79.9579,United States,USA
East Bethel,45.3557,-93.2038,United States,USA
Winfield,37.274,-96.95,United States,USA
Tarrytown,41.0647,-73.8672,United States,USA
Weston,42.3589,-71.3001,United States,USA
Oak Grove,33.978,-81.1468,United States,USA
Evanston,41.2602,-110.9646,United States,USA
College,64.8694,-147.8216,United States,USA
Amelia,39.0269,-84.2218,United States,USA
Endwell,42.1184,-76.0219,United States,USA
Half Moon Bay,37.4685,-122.4382,United States,USA
Pasadena Hills,28.2881,-82.238,United States,USA
Fairview Shores,28.6021,-81.3958,United States,USA
Los Alamitos,33.7971,-118.0592,United States,USA
Ringwood,41.1065,-74.2749,United States,USA
Putnam Valley,41.398,-73.8368,United States,USA
Picayune,30.5322,-89.6724,United States,USA
Platteville,42.728,-90.4681,United States,USA
Richmond,29.5824,-95.7563,United States,USA
Lansing,42.5667,-76.5316,United States,USA
Pontiac,40.8894,-88.6409,United States,USA
Gardnerville Ranchos,38.8957,-119.7492,United States,USA
Ballston,42.9542,-73.8794,United States,USA
Bordentown,40.142,-74.7098,United States,USA
Elk City,35.3862,-99.4301,United States,USA
River Forest,41.895,-87.8194,United States,USA
Markham,41.6,-87.6904,United States,USA
Elwood,40.8462,-73.3389,United States,USA
Pike Creek Valley,39.7294,-75.6989,United States,USA
Mountain Top,41.1353,-75.9045,United States,USA
Amherst,42.8706,-71.6068,United States,USA
Plymouth,41.6642,-73.0263,United States,USA
Richfield,43.2372,-88.2413,United States,USA
Lower Burrell,40.5818,-79.7141,United States,USA
St. Peter,44.3295,-93.9658,United States,USA
Norton,41.0294,-81.6461,United States,USA
South Yarmouth,41.6692,-70.2005,United States,USA
Somerset,37.0834,-84.6109,United States,USA
Seven Hills,41.3803,-81.6736,United States,USA
Bucyrus,40.8054,-82.9719,United States,USA
Sandy,41.1447,-78.7295,United States,USA
East Glenville,42.8648,-73.9256,United States,USA
Hanover,40.6668,-75.3979,United States,USA
Mendota Heights,44.8815,-93.14,United States,USA
Schiller Park,41.9586,-87.8693,United States,USA
Douglas,31.5065,-82.8544,United States,USA
Santa Clara,44.1154,-123.1344,United States,USA
Lawrenceburg,38.0332,-84.9031,United States,USA
Myrtle Grove,34.123,-77.8834,United States,USA
Pepperell,42.6713,-71.6043,United States,USA
Eureka,38.5004,-90.6491,United States,USA
Elma,42.8231,-78.6371,United States,USA
Ionia,42.9773,-85.0727,United States,USA
Port Lavaca,28.6181,-96.6278,United States,USA
Little Chute,44.2906,-88.3208,United States,USA
Poulsbo,47.7417,-122.6407,United States,USA
Franklin,39.5538,-84.2952,United States,USA
Center,40.6483,-80.2977,United States,USA
Liberty Lake,47.6686,-117.1036,United States,USA
Carver,41.8739,-70.7563,United States,USA
Bellmawr,39.8666,-75.0941,United States,USA
Asbury Lake,30.0472,-81.7853,United States,USA
Spring Lake,35.1843,-78.9962,United States,USA
Lunenburg,42.5897,-71.7199,United States,USA
Show Low,34.2671,-110.0384,United States,USA
Winton,37.3854,-120.6173,United States,USA
East Greenwich,39.7903,-75.2396,United States,USA
James Island,32.7353,-79.9394,United States,USA
Big Lake,45.3417,-93.7434,United States,USA
Hanover,43.7156,-72.191,United States,USA
Mexico,39.1625,-91.8712,United States,USA
Emmaus,40.5352,-75.4978,United States,USA
Mango,27.9914,-82.307,United States,USA
Irmo,34.1018,-81.1956,United States,USA
Vineyard,40.3059,-111.7545,United States,USA
Elizabethtown,40.1533,-76.599,United States,USA
Patterson,41.4849,-73.5921,United States,USA
Greensburg,39.3518,-85.5028,United States,USA
Middle Valley,35.1877,-85.1959,United States,USA
Lantana,33.0926,-97.1214,United States,USA
Oskaloosa,41.2922,-92.6404,United States,USA
Miami Shores,25.867,-80.1779,United States,USA
Diamond Springs,38.692,-120.8391,United States,USA
Wakefield,38.823,-77.2406,United States,USA
Bath,42.3219,-77.3083,United States,USA
Norfolk,42.1163,-71.3295,United States,USA
Grosse Pointe Park,42.3794,-82.9287,United States,USA
Box Elder,44.112,-103.0818,United States,USA
Morgan City,29.7041,-91.192,United States,USA
New Baltimore,38.7495,-77.7151,United States,USA
Lantana,26.5834,-80.0564,United States,USA
Kapaa,22.091,-159.3521,United States,USA
Lakeville,41.831,-70.9594,United States,USA
Dobbs Ferry,41.0127,-73.8697,United States,USA
Minnehaha,45.6577,-122.6204,United States,USA
Vermillion,42.7811,-96.9256,United States,USA
Gig Harbor,47.3352,-122.5964,United States,USA
Lovington,32.9128,-103.3276,United States,USA
Leon Valley,29.4954,-98.6143,United States,USA
Waupun,43.6314,-88.7381,United States,USA
Medulla,27.957,-81.9866,United States,USA
Salisbury,40.038,-75.9961,United States,USA
Yorktown,40.183,-85.5123,United States,USA
Fort Morgan,40.2537,-103.7903,United States,USA
Loyalsock,41.2743,-76.9839,United States,USA
Farmington,42.4614,-83.3784,United States,USA
Orono,44.8867,-68.7166,United States,USA
Ridgefield,40.8313,-74.0147,United States,USA
Stafford,41.9876,-72.3122,United States,USA
Kennebunk,43.3972,-70.5707,United States,USA
Ontario,44.0259,-116.976,United States,USA
New Garden,39.8119,-75.7517,United States,USA
Hartsville,36.3921,-86.1568,United States,USA
Fulton,43.3171,-76.4167,United States,USA
Lanham,38.962,-76.8421,United States,USA
Lawrenceburg,35.2497,-87.3325,United States,USA
Griswold,41.5852,-71.9226,United States,USA
Maltby,47.8027,-122.1044,United States,USA
Moss Bluff,30.3039,-93.2051,United States,USA
Mack,39.1492,-84.6794,United States,USA
Roma,26.4166,-99.0061,United States,USA
Tucson Mountains,32.2822,-111.0773,United States,USA
Canton,44.5802,-75.1978,United States,USA
Port Salerno,27.1461,-80.1894,United States,USA
Town and Country,38.6317,-90.479,United States,USA
Healdsburg,38.6224,-122.8651,United States,USA
Gloucester City,39.8924,-75.1172,United States,USA
Valley Center,33.233,-117.0158,United States,USA
Bridgeton,38.7673,-90.4275,United States,USA
Sussex,43.1346,-88.2226,United States,USA
Hillsborough,37.5572,-122.3586,United States,USA
East Grand Rapids,42.9464,-85.6088,United States,USA
Catskill,42.2063,-73.9435,United States,USA
Woods Cross,40.8731,-111.917,United States,USA
Ravenna,41.1612,-81.2422,United States,USA
Snyder,32.7133,-100.9116,United States,USA
Hanover,41.2012,-75.929,United States,USA
Rostraver,40.169,-79.8087,United States,USA
Lindon,40.3414,-111.7187,United States,USA
Campbellsville,37.3445,-85.3511,United States,USA
Holbrook,42.1471,-71.0057,United States,USA
Woodmere,29.8493,-90.0751,United States,USA
Petal,31.3477,-89.2359,United States,USA
Okmulgee,35.6134,-96.0068,United States,USA
Shiloh,39.8159,-84.2317,United States,USA
Lakeland Highlands,27.9572,-81.9496,United States,USA
Lansing,39.2428,-94.8972,United States,USA
Cocoa Beach,28.3327,-80.6274,United States,USA
Abbeville,29.9751,-92.1265,United States,USA
Gloucester Point,37.2767,-76.5043,United States,USA
Castle Pines,39.4625,-104.8706,United States,USA
Spencer,43.1468,-95.1534,United States,USA
Brooklyn,41.4349,-81.7497,United States,USA
Progress,40.2901,-76.8394,United States,USA
Cleveland,33.744,-90.7285,United States,USA
Wanaque,41.044,-74.29,United States,USA
Two Rivers,44.1565,-87.5824,United States,USA
Burley,42.5379,-113.7926,United States,USA
Lowes Island,39.0471,-77.3524,United States,USA
Hamilton,39.9432,-77.7327,United States,USA
Westwood,40.9878,-74.0308,United States,USA
Celebration,28.3102,-81.551,United States,USA
Laurel,27.1507,-82.4534,United States,USA
Norwell,42.1608,-70.8177,United States,USA
Groton,42.6137,-71.5614,United States,USA
Sierra Madre,34.1687,-118.0504,United States,USA
Fort Meade,39.1061,-76.7437,United States,USA
Saddlebrooke,32.5576,-110.874,United States,USA
Milford,38.9091,-75.4227,United States,USA
Lake Elmo,44.9944,-92.9031,United States,USA
Gold Canyon,33.3639,-111.423,United States,USA
Hudson,28.3595,-82.6894,United States,USA
Bayou Blue,29.6341,-90.6733,United States,USA
Mapleton,40.1188,-111.5742,United States,USA
Ocean City,39.2681,-74.602,United States,USA
Anderson,40.4497,-122.295,United States,USA
Woodbury,41.3284,-74.1004,United States,USA
Magnolia,33.2775,-93.2261,United States,USA
East Windsor,41.9049,-72.5672,United States,USA
Willistown,40.001,-75.4915,United States,USA
Barrington,42.1515,-88.1281,United States,USA
Smithfield,35.5133,-78.3495,United States,USA
Pine Castle,28.4651,-81.3741,United States,USA
Burr Ridge,41.7485,-87.92,United States,USA
Storm Lake,42.6431,-95.196,United States,USA
Urbana,40.1085,-83.7541,United States,USA
Warren,41.7282,-71.2629,United States,USA
Taylorville,39.5328,-89.2804,United States,USA
Waggaman,29.9373,-90.2354,United States,USA
Wells,43.3267,-70.6336,United States,USA
Covington,30.481,-90.1122,United States,USA
De Witt,43.03,-76.0819,United States,USA
Westtown,39.9417,-75.5565,United States,USA
Wimauma,27.6964,-82.3034,United States,USA
Clayton,37.9404,-121.9301,United States,USA
Timonium,39.4459,-76.6032,United States,USA
Four Corners,29.6705,-95.6596,United States,USA
Middle Island,40.8857,-72.9454,United States,USA
East Hanover,40.8192,-74.3638,United States,USA
Lloyd,41.7286,-73.9961,United States,USA
Peru,40.7593,-86.0756,United States,USA
Union City,36.4267,-89.0474,United States,USA
Batesville,35.7687,-91.6227,United States,USA
Pompton Lakes,41.0024,-74.2859,United States,USA
Merriam,39.0186,-94.6933,United States,USA
Lake Grove,40.8586,-73.1168,United States,USA
New Port Richey East,28.2605,-82.6931,United States,USA
Fuller Heights,27.9227,-81.9978,United States,USA
Oregon,42.9253,-89.3892,United States,USA
Shiloh,39.9732,-76.792,United States,USA
Satellite Beach,28.1782,-80.6019,United States,USA
Roscoe,42.4256,-89.0084,United States,USA
Columbia,38.4581,-90.2156,United States,USA
Leicester,42.24,-71.912,United States,USA
Lower Saucon,40.5881,-75.3188,United States,USA
Canyon Lake,33.6885,-117.2621,United States,USA
Maryville,40.3428,-94.8702,United States,USA
Dent,39.1915,-84.6601,United States,USA
Sturgis,41.7991,-85.4184,United States,USA
Waihee-Waiehu,20.9188,-156.5063,United States,USA
Elon,36.1016,-79.5086,United States,USA
Grand Rapids,47.238,-93.5327,United States,USA
Travilah,39.057,-77.247,United States,USA
Coshocton,40.2618,-81.848,United States,USA
Fairview,37.6758,-122.0473,United States,USA
Forest,37.3728,-79.2831,United States,USA
Franklin Lakes,41.0086,-74.2083,United States,USA
Lyndon,38.2645,-85.5891,United States,USA
Fairview,42.0261,-80.2361,United States,USA
The Hills,40.6561,-74.6215,United States,USA
Summerfield,36.1973,-79.8997,United States,USA
Wyomissing,40.3317,-75.9703,United States,USA
Marinette,45.0871,-87.6336,United States,USA
Springdale,39.2909,-84.476,United States,USA
Oak Ridge,41.0323,-74.4971,United States,USA
Totowa,40.9039,-74.2214,United States,USA
Memphis,27.5435,-82.5608,United States,USA
Westview,25.8825,-80.2415,United States,USA
Raceland,29.7282,-90.6362,United States,USA
Terryville,40.9093,-73.0486,United States,USA
Highland City,27.9633,-81.8781,United States,USA
Chenango,42.1954,-75.8989,United States,USA
Canandaigua,42.8608,-77.3182,United States,USA
Goulds,25.5614,-80.388,United States,USA
Broomall,39.9688,-75.354,United States,USA
Collegedale,35.0526,-85.0488,United States,USA
Granby,41.9694,-72.8346,United States,USA
Burlington,42.6744,-88.2721,United States,USA
Gardere,30.3582,-91.1346,United States,USA
Newcastle,35.2401,-97.5995,United States,USA
West Caldwell,40.8488,-74.2971,United States,USA
West Point,41.122,-112.0995,United States,USA
New Albany,40.0809,-82.7848,United States,USA
Linganore,39.4127,-77.3014,United States,USA
Canton,32.5975,-90.0317,United States,USA
Fox Lake,42.4239,-88.1844,United States,USA
Bedford Heights,41.4041,-81.5053,United States,USA
Grand Haven,43.0553,-86.2201,United States,USA
Star,43.7026,-116.4914,United States,USA
Lincolnton,35.4748,-81.2386,United States,USA
Muscoy,34.1552,-117.3477,United States,USA
Easttown,40.0281,-75.4403,United States,USA
Bogalusa,30.7812,-89.8633,United States,USA
Delhi,37.4306,-120.7759,United States,USA
Berkley,39.8045,-105.0281,United States,USA
Cold Springs,39.6927,-119.9775,United States,USA
Malibu,34.037,-118.7839,United States,USA
Chatham,40.7274,-74.4289,United States,USA
Riverdale,41.6441,-87.6366,United States,USA
Worth,41.6877,-87.7916,United States,USA
Crestwood,41.6454,-87.7397,United States,USA
Waterloo,38.3403,-90.1538,United States,USA
Mount Sinai,40.9372,-73.0179,United States,USA
Mount Kisco,41.2016,-73.7281,United States,USA
Grandview,46.2443,-119.9092,United States,USA
Celina,40.555,-84.5626,United States,USA
Yazoo City,32.8619,-90.4075,United States,USA
Haysville,37.5648,-97.3527,United States,USA
Vashon,47.4122,-122.4726,United States,USA
Plano,41.6757,-88.5293,United States,USA
Damascus,45.4233,-122.4436,United States,USA
Lincoln Park,40.9239,-74.3035,United States,USA
Blackhawk,37.8159,-121.9071,United States,USA
Waynesboro,39.7524,-77.5822,United States,USA
Fife,47.2329,-122.3518,United States,USA
Triangle,38.5483,-77.3195,United States,USA
Fredericksburg,30.266,-98.8751,United States,USA
Freeport,28.9453,-95.3601,United States,USA
Beachwood,39.9286,-74.2022,United States,USA
Manville,40.542,-74.5892,United States,USA
Troy,38.7268,-89.8977,United States,USA
Pocono,41.0612,-75.3102,United States,USA
Key Largo,25.1224,-80.412,United States,USA
Burkburnett,34.0746,-98.5672,United States,USA
South Union,39.8705,-79.7222,United States,USA
St. Albans,38.3769,-81.8198,United States,USA
Wantage,41.2431,-74.6258,United States,USA
Munhall,40.3935,-79.9005,United States,USA
East Cocalico,40.2242,-76.1057,United States,USA
Sonoma,38.2902,-122.4598,United States,USA
Soquel,36.9978,-121.9483,United States,USA
Lehman,41.1518,-74.9924,United States,USA
Montgomery,39.2496,-84.3458,United States,USA
Van Wert,40.8651,-84.5879,United States,USA
Madison Heights,37.4487,-79.1057,United States,USA
Morro Bay,35.3682,-120.8482,United States,USA
Pompton Plains,40.9679,-74.3075,United States,USA
Placerville,38.7308,-120.7979,United States,USA
Alcoa,35.8076,-83.9753,United States,USA
Kings Mountain,35.2349,-81.3501,United States,USA
Atchison,39.5625,-95.1367,United States,USA
Gateway,26.5793,-81.7446,United States,USA
Galena Park,29.7452,-95.2333,United States,USA
Wellington,40.7,-105.0054,United States,USA
Guthrie,35.8424,-97.4366,United States,USA
Lehigh,40.7678,-75.5394,United States,USA
Richmond Heights,41.5589,-81.5029,United States,USA
Brandon,43.5928,-96.5799,United States,USA
North Branch,45.5137,-92.9601,United States,USA
Monmouth,44.8505,-123.2284,United States,USA
Tarboro,35.9046,-77.5563,United States,USA
Pleasant View,41.3249,-112.0011,United States,USA
Jackson,43.472,-110.7746,United States,USA
Clute,29.0256,-95.3975,United States,USA
Bolivar,37.6059,-93.4175,United States,USA
Geneseo,42.8038,-77.7783,United States,USA
Lake Morton-Berrydale,47.3325,-122.1032,United States,USA
Corning,42.147,-77.0561,United States,USA
North Logan,41.7759,-111.8066,United States,USA
Little Canada,45.0244,-93.0863,United States,USA
Bellefontaine Neighbors,38.7529,-90.228,United States,USA
Maynard,42.4264,-71.4561,United States,USA
DeForest,43.2301,-89.3431,United States,USA
College,40.8144,-77.8172,United States,USA
Russellville,34.5055,-87.7283,United States,USA
Chalco,41.1817,-96.1353,United States,USA
Milton,44.6429,-73.1538,United States,USA
Lake Barcroft,38.8514,-77.1579,United States,USA
Vienna,39.324,-81.5383,United States,USA
Raymond,43.0322,-71.1994,United States,USA
Monroe,42.603,-89.6381,United States,USA
Lyons,41.8119,-87.8191,United States,USA
Bel Air,39.5348,-76.346,United States,USA
Rincon,32.2947,-81.2353,United States,USA
Scaggsville,39.1416,-76.8843,United States,USA
Ironton,38.5323,-82.6779,United States,USA
Difficult Run,38.9016,-77.3471,United States,USA
Scotchtown,41.4765,-74.3668,United States,USA
Camden,33.5672,-92.8467,United States,USA
Vidalia,32.2125,-82.4019,United States,USA
Pine Hill,39.7879,-74.9857,United States,USA
Sugarmill Woods,28.7299,-82.501,United States,USA
Malvern,34.3734,-92.8205,United States,USA
Forest Acres,34.0323,-80.9716,United States,USA
Riverton,43.0421,-108.4144,United States,USA
Holmen,43.9706,-91.2654,United States,USA
Prineville,44.2985,-120.8607,United States,USA
Doraville,33.9073,-84.2711,United States,USA
Sweetwater,32.4692,-100.4092,United States,USA
Hartford,43.6644,-72.3865,United States,USA
Hanson,42.0558,-70.8723,United States,USA
Selma,29.5866,-98.3132,United States,USA
Garden City,33.5926,-79.0071,United States,USA
Walker Mill,38.8758,-76.8854,United States,USA
Excelsior Springs,39.339,-94.24,United States,USA
Beverly Hills,42.522,-83.2423,United States,USA
Boiling Springs,35.045,-81.9779,United States,USA
Nanticoke,41.2005,-76.0003,United States,USA
Millington,35.335,-89.8991,United States,USA
Scottdale,33.795,-84.2634,United States,USA
Westphalia,38.8356,-76.8298,United States,USA
West Hanover,40.3635,-76.7468,United States,USA
Forestville,38.8518,-76.8708,United States,USA
Raymondville,26.4759,-97.7769,United States,USA
River Grove,41.9243,-87.8379,United States,USA
Lowell,41.2917,-87.4195,United States,USA
Douglass,40.3438,-75.5909,United States,USA
Pebble Creek,28.1583,-82.3411,United States,USA
